index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cos_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
ITA2015,ITA,Italy,Europe,2015,30230.2263021296,24417000000.0,60730582.0,27494000.0,39420000000.0,50732000.0,1413.76,649.0963646618766,0.02147176664093151,481.29385792005047,0.02787,17269.245,-0.18389769598992292,-0.181155523309821,-0.20236428305568874,-0.02439248499716667,-0.17472146538808161
KAZ2015,KAZ,Kazakhstan,Europe,2015,10510.7718884148,2155000000.0,17542806.0,10230000.0,1734000000.0,6430000.0,154.879,98.84393636913046,0.00940406065496278,335.14774494556764,0.02409,13912.318,-0.309570102305131,-0.3146955550842706,-0.2425995233610989,-0.30096139353611684,-0.2692627339621694
LVA2015,LVA,Latvia,Europe,2015,13698.9379476476,801000000.0,1977527.0,1720000.0,1279000000.0,2024000.0,38.8888,646.7674019115794,0.04721295945592944,395.7509881422925,0.01921,20601.301,-0.28925186773381345,-0.3228176107406629,-0.2571006808410709,-0.3284672084208312,-0.315865270776667
LTU2015,LTU,Lithuania,Europe,2015,14249.1149666026,1131000000.0,2904910.0,1860000.0,1310000000.0,2071000.0,23.395,450.9606149588111,0.031648324546175874,546.1129888942539,0.0113,48328.583,-0.2857455805708525,-0.3208380846205673,-0.25623669845262487,-0.3281737964145712,-0.3150986015458762
LUX2015,LUX,Luxembourg,Europe,2015,101376.496574339,2873000000.0,569604.0,1702000.0,4760000000.0,1090000.0,5.7670900000000005,8356.682888462861,0.08243215312076736,2635.7798165137615,0.00529,498257.054,0.26951865102838984,-0.3103885861320626,-0.25841235107471555,-0.3342979916941683,-0.3159638425349115
MLT2015,MLT,Malta,Europe,2015,24077.010824854904,368000000.0,445053.0,428000.0,1381000000.0,1783000.0,27.2678,3103.0012155855593,0.12887817504248927,206.39371845204712,0.01529,13498.608,-0.22311223911984204,-0.3254149889527883,-0.25852838713582876,-0.32997172530399416,-0.32294053253510774
MDA2015,MDA,Moldova,Europe,2015,2179.23362495857,370000000.0,3554108.0,189800.0,300000000.0,94400.0,8.9669,84.4093651627919,0.03873350897125435,3919.491525423729,0.09499,41262.149,-0.36266713226898023,-0.32540299182478777,-0.25563188292482847,-0.34051333197996525,-0.3242449654692104
NLD2015,NLD,Netherlands,Europe,2015,45175.2318933798,20234000000.0,16939923.0,18070000.0,17558000000.0,15007000.0,397.168,1036.4864114199338,0.02294368767970454,1348.304124741787,0.02647,50937.066,-0.08865293030612242,-0.20624751652303286,-0.243161190217504,-0.24741682379798818,-0.22632925703788484
NOR2015,NOR,Norway,Europe,2015,74355.5158575643,16485000000.0,5188607.0,8750000.0,6370000000.0,5361000.0,175.233,1227.6898211793648,0.016511079333120786,3074.986010072748,0.03269,94065.035,0.09731349786187254,-0.228736132960119,-0.2541091265772001,-0.30763495597637097,-0.27736752297338635
POL2015,POL,Poland,Europe,2015,12572.307880999198,8523000000.0,37986412.0,44300000.0,11355000000.0,16728000.0,296.751,298.92267793020306,0.023776277256300046,509.50502152080344,0.01774,28720.689,-0.2964318996217289,-0.2764966995304257,-0.22355354608921704,-0.23667295012195702,-0.08268830044043801
PRT2015,PRT,Portugal,Europe,2015,19242.3664710981,4782000000.0,10358076.0,1893000.0,15823000000.0,11723000.0,339.673,1527.6002995150836,0.0793873405232942,407.9160624413546,0.02897,14080.637,-0.25392350685919085,-0.29893732745550955,-0.2492930687309621,-0.2679182073843254,-0.3149178866557612
ROU2015,ROU,Romania,Europe,2015,8977.498544251372,2330000000.0,19815481.0,13118000.0,2097000000.0,9331000.0,204.61900000000003,105.82634860087424,0.011787954972004848,249.70528346372308,0.02193,11386.47,-0.3193416784683117,-0.3136458063842199,-0.2404822199657794,-0.2828510056603665,-0.25344744297271354
RUS2015,RUS,Russian Federation,Europe,2015,9313.787541666241,38434000000.0,144096870.0,34550000.0,13204000000.0,33729000.0,807.7869999999998,91.63280229473409,0.009838403751943534,1139.4942038008835,0.02395,47578.046,-0.3171985031737121,-0.09707365171776004,-0.12469733787541293,-0.13053896036820567,-0.13608133615622553
SVK2015,SVK,Slovak Republic,Europe,2015,16309.073235591999,2265000000.0,5423801.0,2777000.0,2480000000.0,1721000.0,61.0449,457.2439143692772,0.02803616782904708,1316.09529343405,0.03547,37104.463,-0.27261743274579103,-0.3140357130442387,-0.25389001163346253,-0.33035877943991165,-0.31007691808419646
SVN2015,SVN,Slovenia,Europe,2015,20881.7667686947,1051000000.0,2063531.0,2867000.0,2521000000.0,2707000.0,29.9482,1221.692332220839,0.05850521872758212,388.25267824159585,0.01106,35104.22,-0.2434755818816346,-0.32131796974059046,-0.2570205565112784,-0.3242033701170954,-0.30958405929297383
ESP2015,ESP,Spain,Europe,2015,25732.0183647454,17347000000.0,46444832.0,14407000.0,56532000000.0,68175000.0,827.077,1217.1860154430099,0.047302391836881195,254.44811147781445,0.01213,20976.761,-0.21256484893123737,-0.22356537079186925,-0.21567338663613272,0.08450082617715747,-0.24638860984064687
SWE2015,SWE,Sweden,Europe,2015,51397.1917561446,14410000000.0,9799186.0,18574500.0,11307000000.0,6482000.0,166.313,1153.8713521714967,0.022450085554208316,2223.079296513422,0.02566,86635.982,-0.04900027808028467,-0.24118315326072015,-0.2498137501722637,-0.3006367674866377,-0.2235665097026423
CHE2015,CHE,Switzerland,Europe,2015,82081.6092055418,18761000000.0,8282396.0,13601000.0,19639000000.0,9305000.0,161.352,2371.173752136459,0.028888002746129977,2016.2278344975819,0.01734,116276.115,0.14655201745199659,-0.2150834012954596,-0.2512268447049121,-0.28301331868510604,-0.2508024341264853
TUR2015,TUR,Turkey,Europe,2015,10948.7246068236,5683000000.0,78529409.0,8751000.0,35597000000.0,39478000.0,482.937,453.29514704484785,0.04140163930713351,143.9535944070115,0.01223,11770.531,-0.30677902244967403,-0.2935326212912485,-0.1857822742599725,-0.09464905347482784,-0.27736204676459497
UKR2015,UKR,Ukraine,Europe,2015,2124.66266591114,5408000000.0,45154029.0,23142000.0,1662000000.0,12428000.0,206.581,36.80734669324857,0.01732385440936061,435.1464435146444,0.01662,26182.096,-0.3630149138857804,-0.2951822263913282,-0.2168759437877662,-0.26351702729042537,-0.1985539260480926
GBR2015,GBR,United Kingdom,Europe,2015,44966.10192526651,90021000000.0,65128861.0,65720000.0,65454000000.0,34436000.0,1587.86,1004.9922414580534,0.022349996962786473,2614.153792542688,0.04611,56693.858,-0.08998571902197763,0.21237426936518547,-0.1982666927445961,-0.12612529465701797,0.034612091870553634
ALB2016,ALB,Albania,Europe,2016,4124.10890718622,1338000000.0,2876101.0,4852000.0,1820000000.0,4070000.0,89.8176,632.8011429362182,0.15343948406250096,328.74692874692875,0.02207,14895.647,-0.35027241020554795,-0.31959638187250733,-0.2562635379230796,-0.3156944219355553,-0.29871378484211863
ARM2016,ARM,Armenia,Europe,2016,3591.8292755302296,1119000000.0,2936146.0,1263000.0,988000000.0,1260000.0,40.5583,336.49552849211176,0.09368360873511672,888.0952380952381,0.03219,27589.166,-0.3536646370257919,-0.32091006738857075,-0.2562075979042155,-0.3332367142247172,-0.31836789819431977
AUT2016,AUT,Austria,Europe,2016,45237.805092154296,11632000000.0,8736668.0,11534000.0,20971000000.0,28121000.0,287.178,2400.343014064401,0.05306055431236425,413.6410511717222,0.01021,40513.325,-0.08825415028433026,-0.257847164053525,-0.2508036290458326,-0.1655486312428035,-0.26212175769823226
AZE2016,AZE,Azerbaijan,Europe,2016,3880.7387308955604,2593000000.0,9757812.0,4282000.0,2855000000.0,2044000.0,155.05200000000005,292.5860838474855,0.07539442980743134,1268.5909980430529,0.07586,16722.792,-0.3518234123295485,-0.3120681840521437,-0.24985229563550768,-0.3283423522479546,-0.30183522385319544
BLR2016,BLR,Belarus,Europe,2016,5022.62664330491,891000000.0,9501534.0,467000.0,1019000000.0,10935400.0,85.6011,107.24584051375284,0.021352540837712874,81.47850101505203,0.00783,10405.939,-0.34454614194041816,-0.3222777399806368,-0.2500910531699311,-0.27283504347220583,-0.3227269603922446
BEL2016,BEL,Belgium,Europe,2016,42012.0999001128,21519000000.0,11331422.0,13372000.0,12697000000.0,7481000.0,112.38,1120.5125005493574,0.026671185282655885,2876.4871006549924,0.01502,191510.459,-0.10881162236456052,-0.19853936178266057,-0.24838626560661717,-0.2944002016514517,-0.25205648593970736
BGR2016,BGR,Bulgaria,Europe,2016,7469.45563823624,1636000000.0,7127822.0,5392000.0,4164000000.0,8252000.0,84.2397,584.1896725254924,0.07821047487517269,198.25496849248668,0.01021,19417.725,-0.328952460635474,-0.317808809800421,-0.2523024861628186,-0.28958699618705885,-0.2957566320947827
HRV2016,HRV,Croatia,Europe,2016,12360.47325706,954000000.0,4174349.0,1615000.0,9820000000.0,13809000.0,134.161,2352.462623513271,0.19032140392922267,69.08537910058658,0.00972,7107.549,-0.2977819251535104,-0.32189983044861853,-0.25505404474945526,-0.25489570855329635,-0.31644027269976005
CYP2016,CYP,Cyprus,Europe,2016,24019.1378679236,1604000000.0,1170187.0,1268000.0,2757000000.0,3187000.0,24.7073,2356.0336937600573,0.09808985262982427,503.29463445246313,0.00775,64941.243,-0.22348106442329843,-0.31800076384843023,-0.25785282697863005,-0.32120682196805705,-0.318340517150363
CZE2016,CZE,Czech Republic,Europe,2016,18463.386575656397,4963000000.0,10566332.0,6027000.0,7041000000.0,9321000.0,218.37,666.3617989667559,0.03609098451339044,532.453599399206,0.02343,22725.292,-0.2588879585056442,-0.29785158737145706,-0.2490990501687411,-0.2829134337468047,-0.2922792395122673
DNK2016,DNK,Denmark,Europe,2016,54663.9983719195,9159000000.0,5728010.0,9651000.0,7046000000.0,10781000.0,60.2353,1230.095617849829,0.02250284747706491,849.5501344958724,0.00559,151976.768,-0.02818086595266826,-0.2726816128262414,-0.2536065999056146,-0.27379893312681314,-0.2724334588523684
EST2016,EST,Estonia,Europe,2016,18237.2958432683,1299000000.0,1315790.0,1339000.0,1942000000.0,3131000.0,25.9527,1475.9194096322362,0.08092863231020203,414.8834238262536,0.00829,50046.251,-0.26032883845032556,-0.3198303258685186,-0.2577171781391485,-0.32155641925211154,-0.3179517063261762
FIN2016,FIN,Finland,Europe,2016,43777.4400888075,6176000000.0,5495303.0,9125000.0,4099000000.0,2789000.0,50.536,745.9097341857218,0.01703867865897502,2214.4137683757617,0.01812,122208.265,-0.09756108039602066,-0.2905753292391057,-0.2538233978733023,-0.32369145980830133,-0.2753139446766253
FRA2016,FRA,France,Europe,2016,36962.222290118,48760000000.0,66859768.0,26483000.0,62965000000.0,82682000.0,1167.49,941.7472103702185,0.025478641489096784,589.7293243995066,0.01412,41765.533,-0.14099457517505792,-0.03513247985076845,-0.19665411933745153,0.17506525117319716,-0.18025791247614942
GEO2016,GEO,Georgia,Europe,2016,4062.1698875737898,706000000.0,3727505.0,3400000.0,2315000000.0,5393000.0,120.46,621.0588584052872,0.15288845016184852,130.9104394585574,0.02234,5859.912,-0.3506671485931417,-0.3233874743206904,-0.25547034022433757,-0.3074351860997684,-0.30666524000717743
DEU2016,DEU,Germany,Europe,2016,42098.9204453545,87395000000.0,82348669.0,90966000.0,52175000000.0,35555000.0,3092.61,633.5864396302508,0.015049945056255362,2458.022781605963,0.08698,28259.632,-0.10825831360615315,0.19662204030042468,-0.18222411826951723,-0.11913959178457237,0.17286445901729944
GRC2016,GRC,Greece,Europe,2016,18116.4596223336,3415000000.0,10775971.0,7235000.0,16533000000.0,24799000.0,426.952,1534.2468906050321,0.08468800872735885,137.7071656115166,0.01722,7996.932,-0.26109892966767373,-0.30713736444390555,-0.24890374315542357,-0.18628724155760626,-0.28566397929230103
HUN2016,HUN,Hungary,Europe,2016,12992.375667515,2739000000.0,9814023.0,18895000.0,7480000000.0,5302000.0,153.912,762.1746963503142,0.058663228023492976,516.597510373444,0.02903,17795.298,-0.2937548007304823,-0.3111923937081014,-0.24979992750493277,-0.30800328168635693,-0.2218113847850105
ISL2016,ISL,Iceland,Europe,2016,61757.9493064483,1268000000.0,335439.0,536000.0,2411000000.0,1792000.0,12.1704,7187.595956343776,0.11638333262457115,707.5892857142857,0.00679,104210.499,0.017028999671413577,-0.3200162813525276,-0.25863050736611887,-0.3299155400261997,-0.32234910198564054
IRL2016,IRL,Ireland,Europe,2016,63197.0823744196,6216000000.0,4755335.0,7646000.0,11427000000.0,10100000.0,37.8312,2402.985278639675,0.03802367432728723,615.4455445544554,0.00375,164118.812,0.02620061831081945,-0.2903353866790941,-0.2545127779029272,-0.2780502858132613,-0.2834132574790509
ITA2016,ITA,Italy,Europe,2016,30936.125444977002,24982000000.0,60627498.0,29067000.0,40373000000.0,52372000.0,1447.5,665.9189531456502,0.02152560941511741,477.01061635988697,0.02764,17257.982,-0.17939898917804595,-0.1777663346496573,-0.20246031970994116,-0.014154278821285712,-0.16610738895926788
KAZ2016,KAZ,Kazakhstan,Europe,2016,7714.84184376024,1769000000.0,17794055.0,10230000.0,1716000000.0,6509000.0,173.602,96.43670315731855,0.012500152966235658,271.77753879244125,0.02667,10190.384,-0.3273886103241129,-0.31701100078838246,-0.24236545101869594,-0.30046821165325427,-0.2692627339621694
LVA2016,LVA,Latvia,Europe,2016,14153.4149226916,880000000.0,1959537.0,1939000.0,1282000000.0,1793000.0,37.7677,654.2361792607131,0.04622461666207515,490.79754601226995,0.02106,23304.727,-0.2863554785198749,-0.32234372418463997,-0.25711744095330946,-0.3299092972175559,-0.3146659810513585
LTU2016,LTU,Lithuania,Europe,2016,14999.4796391329,1218000000.0,2868231.0,1953000.0,1405000000.0,2296000.0,25.172,489.84896962622605,0.03265773089542615,530.4878048780488,0.01096,48402.172,-0.2809634942092125,-0.3203162095525421,-0.25627086988991216,-0.32676916446970944,-0.31458931412827945
LUX2016,LUX,Luxembourg,Europe,2016,104278.390971905,2912000000.0,582014.0,1588000.0,4764000000.0,1054000.0,5.81349,8185.370111371892,0.07849536260659429,2762.8083491461102,0.00552,500508.759,0.28801247160595617,-0.3101546421360513,-0.2584007894853392,-0.33452273280534617,-0.31658813033712685
MLT2016,MLT,Malta,Europe,2016,25151.519616893198,408000000.0,455356.0,497000.0,1451000000.0,1966000.0,27.7137,3186.517801456443,0.12669285395051025,207.52797558494404,0.0141,14718.296,-0.21626437696964063,-0.3251750463927767,-0.2585187885012321,-0.3288292913221733,-0.3225626741285037
MDA2016,MDA,Moldova,Europe,2016,2272.40570707297,333000000.0,3551954.0,177000.0,343000000.0,121000.0,9.14907,96.56656589584212,0.04249530160713561,2752.0661157024792,0.07561,36398.176,-0.3620733450619381,-0.32562493869279846,-0.25563388966644945,-0.3403472732700394,-0.32431506094173984
NLD2016,NLD,Netherlands,Europe,2016,46007.852920654695,20461000000.0,17030314.0,17938000.0,18306000000.0,15828000.0,407.256,1074.906780931931,0.02336355019187092,1292.709123073035,0.02573,50241.318,-0.08334662284695146,-0.20488584249496708,-0.2430769788053107,-0.24229147790140387,-0.22705211659834473
NOR2016,NOR,Norway,Europe,2016,70460.5605323322,16384000000.0,5234519.0,8030000.0,6285000000.0,5960000.0,175.02900000000002,1200.6833865728638,0.017040502906897924,2748.993288590604,0.02937,93598.682,0.07249088370923577,-0.22934198792414826,-0.2540663533546822,-0.30389551359871686,-0.2813103933031676
POL2016,POL,Poland,Europe,2016,12431.575424249198,8617000000.0,37970087.0,44500000.0,12052000000.0,17471000.0,316.736,317.4077531083877,0.02553238365020477,493.2173315780436,0.01813,27204.486,-0.2973287898761633,-0.2759328345143985,-0.22356875502931126,-0.23203454329959144,-0.08159305868216545
PRT2016,PRT,Portugal,Europe,2016,19978.401214968002,4908000000.0,10325452.0,1941000.0,17184000000.0,13359000.0,361.086,1664.2370716555556,0.08330181448196634,367.39276891982934,0.02703,13592.037,-0.24923274536786913,-0.298181508391473,-0.24932346238864256,-0.2577049724430198,-0.3146550286337758
ROU2016,ROU,Romania,Europe,2016,9567.0977819133,2464000000.0,19702332.0,16128000.0,2172000000.0,10223000.0,200.717,110.24075728700542,0.011522904834882814,241.02513939156805,0.01963,12278.408,-0.3155841528591319,-0.3128419988081811,-0.24058763352551715,-0.2772824203500702,-0.23696405451071142
RUS2016,RUS,Russian Federation,Europe,2016,8745.37511648808,27653000000.0,144342396.0,31659000.0,12820000000.0,24571000.0,850.075,88.81659412110632,0.010155835849014194,1125.4324203329127,0.0346,32526.949,-0.32082100487953624,-0.16174417020488346,-0.12446859727966597,-0.18771060192839947,-0.15191305577205544
SVK2016,SVK,Slovak Republic,Europe,2016,16505.9980625369,2419000000.0,5430798.0,3095000.0,2802000000.0,2027000.0,65.9963,515.9462752987682,0.031258108315776065,1193.3892451899358,0.03256,36652.004,-0.2713624275947276,-0.3131119341881941,-0.2538834929839165,-0.3284484799948997,-0.3083354836885431
SVN2016,SVN,Slovenia,Europe,2016,21622.580683576,1126000000.0,2065042.0,2853000.0,2627000000.0,3032000.0,30.5009,1272.12908986839,0.05883336075765781,371.37203166226914,0.01006,36915.709,-0.23875436265509395,-0.3208680774405687,-0.257019148810912,-0.3221744573078507,-0.3096607262160529
ESP2016,ESP,Spain,Europe,2016,26505.6243284919,19284000000.0,46483569.0,15405000.0,60605000000.0,75315000.0,873.8580000000002,1303.7940352643748,0.049189335029655466,256.04461262696674,0.0116,22072.811,-0.20763464543959306,-0.21194615232330807,-0.2156372978941769,0.12907447989410262,-0.24092335346686675
SWE2016,SWE,Sweden,Europe,2016,51974.196555344,14899000000.0,9923085.0,19903250.0,12764000000.0,6782000.0,173.033,1286.2935266603079,0.02474869477377329,2196.844588616927,0.02551,86116.997,-0.04532301703393548,-0.23824985546457847,-0.24969832153711938,-0.29876392489348874,-0.21628999727111894
CHE2016,CHE,Switzerland,Europe,2016,80172.1933039266,18846000000.0,8373338.0,13857000.0,19217000000.0,9205000.0,165.58700000000005,2295.02260627721,0.028626167149711824,2047.3655621944595,0.01799,113805.757,0.134383278602629,-0.21457352335543498,-0.2511421199618771,-0.28363759954948903,-0.2494005246758964
TUR2016,TUR,Turkey,Europe,2016,10820.633842346,5025000000.0,79821724.0,7892000.0,26788000000.0,30289000.0,415.393,335.5978630579314,0.03101462150438787,165.90181253920565,0.01371,12100.789,-0.30759534699197266,-0.29747967640343914,-0.18457830847633766,-0.15201422210298038,-0.28206611011637567
UKR2016,UKR,Ukraine,Europe,2016,2187.73199668415,6306000000.0,45004645.0,24668000.0,1723000000.0,13333000.0,206.688,38.28493703261074,0.01749982954522654,472.96182404560113,0.0155,30513.666,-0.36261297200662673,-0.289795515919068,-0.2170151151388861,-0.2578672854677594,-0.19019723143247294
GBR2016,GBR,United Kingdom,Europe,2016,41074.1672796521,87754000000.0,65595565.0,70815000.0,61894000000.0,35814000.0,1634.49,943.5698892143089,0.022972343731037678,2450.270843804099,0.04564,53686.916,-0.11478908233388121,0.19877552477652868,-0.19783189500017195,-0.11752270434582043,0.06251337566254721
ALB2017,ALB,Albania,Europe,2017,4532.89016212124,1472000000.0,2873457.0,5186000.0,2049000000.0,4643000.0,0.0,713.0783582284336,0.15731207523782947,317.0363988800345,0.0,inf,-0.347667240565129,-0.31879257429646846,-0.25626600116581216,-0.3121172925826408,-0.29688473110580343
ARM2017,ARM,Armenia,Europe,2017,3914.5012684128,1325000000.0,2944809.0,1482000.0,1140000000.0,1495000.0,0.0,387.1218812493442,0.09889430471593876,886.2876254180602,0.0,inf,-0.3516082431243524,-0.3196743632045111,-0.25619952715089017,-0.3317696541934172,-0.31716860846901135
AUT2017,AUT,Austria,Europe,2017,47431.630607607,12878000000.0,8797566.0,11491000.0,22408000000.0,29460000.0,0.0,2547.068132253853,0.0536997800755633,437.13509843856076,0.0,inf,-0.07427286430255925,-0.250372953309164,-0.2507468943423804,-0.15718951046871532,-0.2623572346762608
AZE2017,AZE,Azerbaijan,Europe,2017,4147.08971569171,2803000000.0,9854033.0,4109000.0,3214000000.0,2454000.0,0.0,326.16087240625234,0.07864813514212837,1142.2167889160555,0.0,inf,-0.35012595313612993,-0.31080848561208285,-0.2497626527917218,-0.32578280070398435,-0.30278260797410117
BLR2017,BLR,Belarus,Europe,2017,5761.747120230071,1082000000.0,9498264.0,706000.0,1134000000.0,11060200.0,0.0,119.39023804771061,0.02072118674360413,97.82824903708794,0.0,inf,-0.3398357150217389,-0.32113201425658144,-0.2500940996161245,-0.27205594095345587,-0.3214181464911089
BEL2017,BEL,Belgium,Europe,2017,44219.5619960117,22995000000.0,11375158.0,12153000.0,13750000000.0,8385000.0,0.0,1208.7744187816995,0.027335739302228337,2742.3971377459748,0.0,inf,-0.0947434302320092,-0.18968548131823296,-0.24834551962168852,-0.2887567026374295,-0.2587319844563787
BGR2017,BGR,Bulgaria,Europe,2017,8228.011569726501,2047000000.0,7075947.0,6228000.0,4678000000.0,8883000.0,0.0,661.1129224116575,0.08034905114184628,230.44016661037938,0.0,inf,-0.32411817124617154,-0.3153433999963019,-0.25235081472437365,-0.2856477839328022,-0.29117852154520335
HRV2017,HRV,Croatia,Europe,2017,13412.3419505426,1399000000.0,4124531.0,1923000.0,11128000000.0,15593000.0,0.0,2698.0037245446815,0.20115828648668868,89.7197460398897,0.0,inf,-0.29107834872263033,-0.31923046946848965,-0.2551004569379767,-0.2437585379327039,-0.3147536003920203
CYP2017,CYP,Cyprus,Europe,2017,25760.762704341698,1781000000.0,1179680.0,1407000.0,3128000000.0,3652000.0,0.0,2651.5665265156654,0.1029304355988176,487.6779846659365,0.0,inf,-0.21238166078367407,-0.31693901802037894,-0.25784398296831984,-0.3183039159486762,-0.31757932412836354
CZE2017,CZE,Czech Republic,Europe,2017,20379.8960396417,5518000000.0,10594438.0,6775000.0,7693000000.0,10160000.0,0.0,726.1357327307027,0.035630001807578845,543.1102362204724,0.0,inf,-0.24667401226697996,-0.2945223843512963,-0.2490728656376362,-0.2776757172946315,-0.2881830353363279
DNK2017,DNK,Denmark,Europe,2017,57141.0598350413,9640000000.0,5764980.0,8102000.0,7969000000.0,11743000.0,0.0,1382.3118206828124,0.024191217745581972,820.9145874137785,0.0,inf,-0.012394512632229553,-0.2697963035421021,-0.25357215736256516,-0.2677933512114488,-0.2809161062701894
EST2017,EST,Estonia,Europe,2017,20337.8497289442,1398000000.0,1317384.0,1279000.0,2144000000.0,3245000.0,0.0,1627.4677694582597,0.08002162426945746,430.8166409861325,0.0,inf,-0.24694197409448154,-0.3192364680324899,-0.25771569311308357,-0.32084473906671496,-0.318280278853658
FIN2017,FIN,Finland,Europe,2017,46191.93115576809,6675000000.0,5508214.0,9330000.0,5204000000.0,3180000.0,0.0,944.7708458676442,0.020453157558658782,2099.056603773585,0.0,inf,-0.08217348923627368,-0.2875820458029611,-0.25381136953483024,-0.3212505216285639,-0.2741913218743959
FRA2017,FRA,France,Europe,2017,38679.127148241896,50329000000.0,66865144.0,29055000.0,69894000000.0,86861000.0,0.0,1045.2979806638866,0.02702485960082993,579.4199928621591,0.0,inf,-0.13005271236243185,-0.02572073293431389,-0.19664911086811332,0.20115394849576212,-0.16617310346476424
GEO2017,GEO,Georgia,Europe,2017,4357.01162453036,853000000.0,3728004.0,3851000.0,2971000000.0,6483000.0,0.0,796.9412049987071,0.18291004791262383,131.57488816905754,0.0,inf,-0.34878811736904675,-0.3225056854126478,-0.2554698753385117,-0.3006305246779939,-0.3041954698422728
DEU2017,DEU,Germany,Europe,2017,44240.0441099604,97597000000.0,82657002.0,92402000.0,56173000000.0,37452000.0,0.0,679.5915486990443,0.015361457303475837,2605.92224714301,0.0,inf,-0.09461289738397231,0.25781939023138034,-0.18193686447925286,-0.10729698378722713,0.18072829484169645
GRC2017,GRC,Greece,Europe,2017,18883.4600669282,3308000000.0,10754679.0,7685000.0,18820000000.0,27194000.0,0.0,1749.9360045985566,0.09267030503924067,121.64448040008826,0.0,inf,-0.25621082325789407,-0.30777921079193654,-0.24892357952617308,-0.17133571485563376,-0.2831996853361877
HUN2017,HUN,Hungary,Europe,2017,14457.608763613998,2975000000.0,9787966.0,20297000.0,8453000000.0,5650000.0,0.0,863.6115000808135,0.059734048292570806,526.5486725663717,0.0,inf,-0.2844168461838608,-0.30977673260403304,-0.24982420311608344,-0.3058307842783041,-0.21413374005951982
ISL2017,ISL,Iceland,Europe,2017,71314.774196294,1664000000.0,343400.0,619000.0,3024000000.0,2225000.0,0.0,8806.057076295865,0.12348152504917399,747.8651685393259,0.0,inf,0.0779348013960633,-0.31764085000841286,-0.2586230906205084,-0.3272124038834214,-0.32189457665595744
IRL2017,IRL,Ireland,Europe,2017,69649.8827399743,6612000000.0,4807388.0,8171000.0,14283000000.0,10338000.0,0.0,2971.0520557109185,0.042656957037570664,639.5821242019733,0.0,inf,0.06732442084599044,-0.28795995533497937,-0.2544642835103561,-0.2765644973560298,-0.2805382478635854
ITA2017,ITA,Italy,Europe,2017,32326.8417463954,27883000000.0,60536709.0,31805000.0,44548000000.0,58253000.0,0.0,735.8840732488447,0.02276387155361069,478.6534599076442,0.0,inf,-0.17053593138576337,-0.16036450048481682,-0.2025449019128332,0.022559678813077657,-0.15111352928851648
KAZ2017,KAZ,Kazakhstan,Europe,2017,9247.58133129626,1886000000.0,18037776.0,10230000.0,1990000000.0,7701000.0,0.0,110.32402220761584,0.01193004075933349,244.90325931697183,0.0,inf,-0.3176204364379722,-0.31630916880034854,-0.24213839202398238,-0.2930267837498091,-0.2692627339621694
LVA2017,LVA,Latvia,Europe,2017,15548.082313057099,814000000.0,1942248.0,2055000.0,1082000000.0,1949000.0,0.0,557.0864276858568,0.03582991242707933,417.6500769625449,0.0,inf,-0.27746724037294707,-0.32273962940865913,-0.257133547989468,-0.32893541906911844,-0.3140307408315604
LTU2017,LTU,Lithuania,Europe,2017,16840.938567953,1312000000.0,2828403.0,2032000.0,1587000000.0,2523000.0,0.0,561.0940166588707,0.03331726521030064,520.0158541418946,0.0,inf,-0.26922784626174723,-0.31975234453651485,-0.2563079750455674,-0.3253520469075601,-0.31415669363376175
LUX2017,LUX,Luxembourg,Europe,2017,107361.30694727099,3033000000.0,596336.0,1802000.0,4980000000.0,1046000.0,0.0,8350.996753508089,0.07778404521108861,2899.61759082218,0.0,inf,0.3076599456670224,-0.30942881589201626,-0.25838744660999285,-0.3345726752744968,-0.3154162216557752
MLT2017,MLT,Malta,Europe,2017,27283.5447293274,472000000.0,467999.0,573000.0,1746000000.0,2274000.0,0.0,3730.77720251539,0.1367409271605802,207.56376429199648,0.0,inf,-0.2026769459696374,-0.3247911382967582,-0.258507009840919,-0.3269065062598737,-0.32214648226036013
MDA2017,MDA,Moldova,Europe,2017,2724.49309280928,381000000.0,3549196.0,229000.0,439000000.0,145000.0,0.0,123.6899849994196,0.045399265399451,2627.5862068965516,0.0,inf,-0.35919218473983916,-0.32533700762078455,-0.2556364591155631,-0.3401974458625875,-0.32403029808458894
NLD2017,NLD,Netherlands,Europe,2017,48554.992276175595,22044000000.0,17131296.0,17938000.0,20352000000.0,17924000.0,0.0,1188.001188001188,0.024467127525094938,1229.859406382504,0.0,inf,-0.06711366196919777,-0.19539011568250847,-0.24298290044766338,-0.22920655098393652,-0.22705211659834473
NOR2017,NOR,Norway,Europe,2017,75496.7540581998,17800000000.0,5276968.0,8170000.0,6515000000.0,6252000.0,0.0,1234.6104808670434,0.016353159765190604,2847.0889315419067,0.0,inf,0.10458662762721495,-0.22084802129973802,-0.2540268063838976,-0.3020726134747186,-0.28054372407237677
POL2017,POL,Poland,Europe,2017,13856.9823892845,9567000000.0,37974826.0,46700000.0,14083000000.0,18258000.0,0.0,370.85094214783237,0.026762749040845184,523.9894840617811,0.0,inf,-0.28824464791583315,-0.27023419871412324,-0.22356434001141803,-0.22712145289689734,-0.06954539934116724
